        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , 8-Pin #2 Power [W] , 8-Pin #2 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-08-20 18:06:11 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         91   ,                       88   ,                   0   ,                    0   ,              150.3   ,                 102.1   ,              27.3   ,                11.9   ,             61.3   ,               11.9   ,             61.1   ,               11.9   ,                        54.7   ,               1   ,        0.8750   ,               52.0   ,                  5746   ,
2026-08-20 18:06:12 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         93   ,                       89   ,                   0   ,                    0   ,              106.3   ,                  62.3   ,              23.4   ,                11.9   ,             37.4   ,               12.0   ,             44.8   ,               11.9   ,                        38.7   ,               1   ,        0.8750   ,               52.0   ,                  5751   ,
2026-08-20 18:06:13 ,        1708.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              124.7   ,                  78.0   ,              25.0   ,                11.9   ,             46.8   ,               11.9   ,             52.2   ,               11.9   ,                        45.3   ,              16   ,        0.8750   ,               51.0   ,                  5748   ,
2026-08-20 18:06:14 ,        1695.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         90   ,                       87   ,                   0   ,                    0   ,              140.9   ,                  92.8   ,              26.4   ,                11.9   ,             55.7   ,               11.9   ,             58.2   ,               11.9   ,                        51.3   ,              16   ,        0.8750   ,               52.0   ,                  5752   ,
2026-08-20 18:06:15 ,        1708.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         86   ,                       83   ,                   0   ,                    0   ,              172.8   ,                 120.2   ,              29.2   ,                11.9   ,             72.1   ,               11.9   ,             70.9   ,               11.9   ,                        62.9   ,               1   ,        0.8810   ,               52.0   ,                  5749   ,
2026-08-20 18:06:16 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         94   ,                       92   ,                   0   ,                    0   ,              203.2   ,                 145.8   ,              32.0   ,                11.9   ,             87.5   ,               11.9   ,             83.0   ,               11.9   ,                        73.9   ,               1   ,        0.8750   ,               52.0   ,                  5748   ,
2026-08-20 18:06:17 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         94   ,                       91   ,                   0   ,                    0   ,              271.4   ,                 202.7   ,              37.3   ,                11.9   ,            121.6   ,               11.8   ,            111.8   ,               11.9   ,                        98.7   ,               1   ,        0.8750   ,               50.0   ,                  5749   ,
2026-08-20 18:06:18 ,        1759.0   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         85   ,                       83   ,                   0   ,                    0   ,              244.1   ,                 182.6   ,              34.0   ,                11.9   ,            109.5   ,               11.9   ,             99.8   ,               11.9   ,                        66.7   ,              16   ,        0.8810   ,               45.0   ,                  5752   ,
2026-08-20 18:06:19 ,        1683.0   ,           1377.0   ,               43.1   ,        57.1   ,               0   ,                   0   ,            868   ,         79   ,                       77   ,                   0   ,                    0   ,              245.5   ,                 183.5   ,              34.6   ,                11.9   ,             63.3   ,               11.9   ,             62.9   ,               11.9   ,                        71.7   ,              16   ,        0.8750   ,               46.0   ,                  5749   ,
2026-08-20 18:06:20 ,        1695.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              222.7   ,                 163.0   ,              33.3   ,                11.9   ,             97.8   ,               11.9   ,             90.9   ,               11.9   ,                        81.0   ,              16   ,        0.8750   ,               50.0   ,                  5749   ,
2026-08-20 18:06:21 ,        1683.0   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              122.8   ,                  76.4   ,              24.9   ,                11.9   ,             45.8   ,               11.9   ,             51.5   ,               11.9   ,                        44.7   ,              16   ,        0.8750   ,               51.0   ,                  5747   ,
2026-08-20 18:06:22 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              265.1   ,                 199.6   ,              36.7   ,                11.9   ,            119.8   ,               11.9   ,            107.9   ,               11.9   ,                        43.5   ,              16   ,        0.8750   ,               51.0   ,                  5750   ,
2026-08-20 18:06:23 ,        1683.0   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         93   ,                       90   ,                   0   ,                    0   ,              185.8   ,                 130.4   ,              30.0   ,                11.9   ,             78.2   ,               11.9   ,             76.9   ,               11.9   ,                        67.6   ,              16   ,        0.8750   ,               47.0   ,                  5750   ,
2026-08-20 18:06:24 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         93   ,                       90   ,                   0   ,                    0   ,              129.0   ,                  81.8   ,              25.3   ,                11.9   ,             49.1   ,               11.9   ,             53.9   ,               11.9   ,                        46.9   ,              16   ,        0.8750   ,               52.0   ,                  5752   ,
2026-08-20 18:06:25 ,        1670.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              159.0   ,                 107.8   ,              27.9   ,                11.9   ,             64.7   ,               11.9   ,             65.8   ,               11.9   ,                        57.8   ,              16   ,        0.8620   ,               48.0   ,                  5748   ,
2026-08-20 18:06:26 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         93   ,                       90   ,                   0   ,                    0   ,              252.6   ,                  75.3   ,              24.6   ,                11.9   ,             45.2   ,               11.9   ,             50.0   ,               11.9   ,                        42.4   ,               1   ,        0.9810   ,               47.0   ,                  5751   ,
2026-08-20 18:06:27 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              115.1   ,                  69.6   ,              24.4   ,                11.9   ,             41.8   ,               11.9   ,             48.2   ,               11.9   ,                        41.8   ,               1   ,        0.8750   ,               51.0   ,                  5747   ,
2026-08-20 18:06:28 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              157.5   ,                 107.4   ,              27.7   ,                11.9   ,             64.4   ,               11.9   ,             64.7   ,               11.9   ,                        57.3   ,               1   ,        0.8750   ,               52.0   ,                  5749   ,
2026-08-20 18:06:29 ,        1683.0   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              129.3   ,                  82.8   ,              25.3   ,                11.9   ,             49.7   ,               11.9   ,             53.6   ,               11.9   ,                        47.0   ,              16   ,        0.8750   ,               52.0   ,                  5745   ,
2026-08-20 18:06:30 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              199.8   ,                 142.2   ,              31.2   ,                11.9   ,             85.3   ,               11.9   ,             82.6   ,               11.9   ,                        72.7   ,              16   ,        0.8750   ,               50.0   ,                  5750   ,
2026-08-20 18:06:31 ,        1683.0   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              143.8   ,                  94.2   ,              27.0   ,                11.9   ,             56.5   ,               11.9   ,             80.0   ,               11.9   ,                        70.3   ,              16   ,        0.8620   ,               50.0   ,                  5745   ,
2026-08-20 18:06:32 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              110.6   ,                  65.7   ,              23.8   ,                11.9   ,             39.4   ,               11.9   ,             74.6   ,               11.9   ,                        64.8   ,              16   ,        0.8620   ,               50.0   ,                  5748   ,
2026-08-20 18:06:33 ,        1695.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              268.7   ,                 204.1   ,              36.7   ,                11.9   ,            122.4   ,               11.9   ,            108.9   ,               11.9   ,                        97.7   ,               1   ,        0.8750   ,               50.0   ,                  5746   ,
2026-08-20 18:06:34 ,        1683.0   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              205.5   ,                 147.8   ,              31.6   ,                11.9   ,             88.7   ,               11.9   ,             84.5   ,               11.9   ,                        74.7   ,              16   ,        0.8620   ,               49.0   ,                  5748   ,
2026-08-20 18:06:35 ,        1670.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       80   ,                   0   ,                    0   ,              264.8   ,                 197.2   ,              36.6   ,                11.9   ,            118.3   ,               11.8   ,            109.1   ,               11.9   ,                        40.9   ,              16   ,        0.8620   ,               50.0   ,                  5746   ,
2026-08-20 18:06:36 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         74   ,                       72   ,                   0   ,                    0   ,              275.6   ,                 206.2   ,              37.4   ,                11.9   ,            123.7   ,               11.8   ,            113.9   ,               11.9   ,                       100.2   ,               1   ,        0.8750   ,               51.0   ,                  5749   ,
2026-08-20 18:06:37 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              147.8   ,                  97.8   ,              26.9   ,                11.9   ,             58.7   ,               11.9   ,             61.5   ,               11.9   ,                        53.7   ,              16   ,        0.8750   ,               49.0   ,                  5744   ,
2026-08-20 18:06:38 ,        1708.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         89   ,                       87   ,                   0   ,                    0   ,              136.3   ,                  89.8   ,              25.7   ,                11.9   ,             53.9   ,               11.9   ,             56.0   ,               11.9   ,                        42.3   ,              16   ,        0.8750   ,               52.0   ,                  5746   ,
2026-08-20 18:06:39 ,        1670.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         78   ,                       74   ,                   0   ,                    0   ,              231.0   ,                 168.4   ,              34.5   ,                11.9   ,            101.0   ,               11.9   ,             94.8   ,               11.9   ,                        84.0   ,              16   ,        0.8620   ,               51.0   ,                  5744   ,
2026-08-20 18:06:40 ,        1695.5   ,           1377.0   ,               43.1   ,        57.1   ,               0   ,                   0   ,            868   ,         95   ,                       92   ,                   0   ,                    0   ,              112.5   ,                  68.0   ,              24.1   ,                11.9   ,             40.8   ,               11.9   ,             46.9   ,               11.9   ,                        67.6   ,              16   ,        0.8750   ,               49.0   ,                  5746   ,
2026-08-20 18:06:41 ,        1683.0   ,           1377.0   ,               43.0   ,        57.0   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              197.1   ,                  89.4   ,              26.0   ,                11.9   ,             53.7   ,               11.9   ,             57.3   ,               11.9   ,                        50.0   ,              16   ,        0.8750   ,               50.0   ,                  5738   ,
2026-08-20 18:06:42 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              268.3   ,                 204.9   ,              36.7   ,                11.9   ,            122.9   ,               11.9   ,            108.0   ,               11.9   ,                        97.6   ,              16   ,        0.8750   ,               49.0   ,                  5745   ,
2026-08-20 18:06:43 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         91   ,                       88   ,                   0   ,                    0   ,              213.7   ,                 154.8   ,              32.3   ,                11.9   ,             92.9   ,               11.9   ,             87.9   ,               11.9   ,                        60.7   ,               1   ,        0.9310   ,               51.0   ,                  5741   ,
2026-08-20 18:06:44 ,        1670.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         93   ,                       90   ,                   0   ,                    0   ,              265.4   ,                 197.6   ,              37.1   ,                11.9   ,            118.6   ,               11.9   ,            109.1   ,               11.9   ,                        96.5   ,              16   ,        0.8620   ,               51.0   ,                  5745   ,
2026-08-20 18:06:45 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       94   ,                   0   ,                    0   ,              237.8   ,                 175.8   ,              34.4   ,                11.9   ,            105.5   ,               11.9   ,             97.2   ,               11.9   ,                        86.5   ,               1   ,        0.8750   ,               51.0   ,                  5743   ,
2026-08-20 18:06:46 ,        1670.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              273.0   ,                 205.5   ,              37.4   ,                11.9   ,            123.3   ,               11.9   ,            111.6   ,               11.9   ,                        99.3   ,              16   ,        0.8620   ,               52.0   ,                  5745   ,
2026-08-20 18:06:47 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              267.1   ,                 198.6   ,              37.0   ,                11.9   ,            119.1   ,               11.8   ,            110.2   ,               11.9   ,                        52.6   ,              16   ,        0.8750   ,               51.0   ,                  5744   ,
2026-08-20 18:06:48 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         95   ,                       92   ,                   0   ,                    0   ,              256.2   ,                 191.9   ,              36.3   ,                11.9   ,            115.1   ,               11.9   ,            104.2   ,               11.9   ,                        93.2   ,               1   ,        0.8750   ,               51.0   ,                  5745   ,
2026-08-20 18:06:49 ,        1708.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              119.5   ,                  73.4   ,              24.8   ,                11.9   ,             44.0   ,               11.9   ,             50.0   ,               11.9   ,                        43.5   ,               1   ,        0.8750   ,               50.0   ,                  5743   ,
2026-08-20 18:06:50 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              197.1   ,                 143.3   ,              31.1   ,                11.9   ,             86.0   ,               11.9   ,             79.4   ,               11.9   ,                        71.7   ,               1   ,        0.8750   ,               52.0   ,                  5741   ,
2026-08-20 18:06:51 ,        1683.0   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              111.0   ,                  67.2   ,              24.0   ,                11.9   ,             40.3   ,               11.9   ,             46.0   ,               11.9   ,                        40.4   ,              16   ,        0.8750   ,               50.0   ,                  5739   ,
2026-08-20 18:06:52 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              270.1   ,                 201.3   ,              37.2   ,                11.9   ,            120.8   ,               11.8   ,            111.4   ,               11.9   ,                        42.8   ,              16   ,        0.8750   ,               50.0   ,                  5741   ,
2026-08-20 18:06:53 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              268.7   ,                 200.2   ,              36.8   ,                11.9   ,            120.1   ,               12.0   ,             42.9   ,               11.9   ,                        36.9   ,               1   ,        0.8620   ,               52.0   ,                  5737   ,
2026-08-20 18:06:54 ,        1683.0   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              132.7   ,                  86.1   ,              25.7   ,                11.9   ,             51.7   ,               11.9   ,             54.7   ,               11.9   ,                        48.3   ,               1   ,        0.8750   ,               51.0   ,                  5741   ,
2026-08-20 18:06:55 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              253.3   ,                 192.1   ,              35.5   ,                11.9   ,            115.3   ,               11.9   ,            101.8   ,               11.9   ,                        92.1   ,               1   ,        0.8750   ,               52.0   ,                  5738   ,
2026-08-20 18:06:56 ,        1683.0   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         95   ,                       93   ,                   0   ,                    0   ,              233.1   ,                 170.3   ,              33.8   ,                11.9   ,            102.2   ,               11.9   ,             96.4   ,               11.9   ,                        84.8   ,              16   ,        0.8750   ,               50.0   ,                  5741   ,
2026-08-20 18:06:57 ,        1695.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         94   ,                       89   ,                   0   ,                    0   ,              124.8   ,                  78.0   ,              25.0   ,                11.9   ,             46.8   ,               11.9   ,             52.3   ,               11.9   ,                        45.4   ,              16   ,        0.8750   ,               52.0   ,                  5739   ,
2026-08-20 18:06:58 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              117.1   ,                  71.4   ,              24.5   ,                11.9   ,             42.8   ,               11.9   ,             49.1   ,               11.9   ,                        42.6   ,              16   ,        0.8750   ,               50.0   ,                  5740   ,
2026-08-20 18:06:59 ,        1670.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         95   ,                       90   ,                   0   ,                    0   ,              163.9   ,                 111.7   ,              28.5   ,                11.9   ,             67.0   ,               11.9   ,             67.7   ,               11.9   ,                        59.6   ,               1   ,        0.8620   ,               53.0   ,                  5739   ,
2026-08-20 18:07:00 ,        1670.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       91   ,                   0   ,                    0   ,              153.5   ,                 103.1   ,              27.9   ,                11.9   ,             61.8   ,               11.9   ,             63.1   ,               11.9   ,                        55.8   ,              16   ,        0.8620   ,               51.0   ,                  5740   ,
2026-08-20 18:07:01 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         86   ,                       83   ,                   0   ,                    0   ,              122.9   ,                  77.1   ,              25.2   ,                11.9   ,             46.2   ,               11.9   ,             50.8   ,               11.9   ,                        44.7   ,              16   ,        0.8750   ,               48.0   ,                  5736   ,
2026-08-20 18:07:02 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         73   ,                       70   ,                   0   ,                    0   ,              195.7   ,                 141.1   ,              30.6   ,                11.9   ,             84.6   ,               11.9   ,             79.8   ,               11.9   ,                        71.2   ,               1   ,        0.8930   ,               52.0   ,                  5743   ,
2026-08-20 18:07:03 ,        1683.0   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         90   ,                       87   ,                   0   ,                    0   ,              272.0   ,                  70.2   ,              24.1   ,                11.9   ,             42.1   ,               11.9   ,             47.7   ,               11.9   ,                        41.7   ,              16   ,        0.8750   ,               51.0   ,                  5740   ,
2026-08-20 18:07:04 ,        1695.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         92   ,                       91   ,                   0   ,                    0   ,              200.6   ,                 134.2   ,              30.5   ,                11.9   ,             80.5   ,               11.9   ,             78.1   ,               11.9   ,                        82.3   ,              16   ,        0.8750   ,               49.0   ,                  5738   ,
2026-08-20 18:07:05 ,        1708.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         92   ,                       89   ,                   0   ,                    0   ,              145.7   ,                  95.6   ,              26.7   ,                11.9   ,             57.4   ,               11.9   ,             61.0   ,               11.9   ,                        70.7   ,              16   ,        0.9500   ,               51.0   ,                  5740   ,
2026-08-20 18:07:06 ,        1670.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         80   ,                       76   ,                   0   ,                    0   ,              123.5   ,                  76.6   ,              25.1   ,                11.9   ,             45.9   ,               11.9   ,             51.8   ,               11.9   ,                        44.9   ,              16   ,        0.8620   ,               52.0   ,                  5741   ,
2026-08-20 18:07:07 ,        1695.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         94   ,                       91   ,                   0   ,                    0   ,              226.3   ,                 165.0   ,              33.5   ,                11.9   ,             99.0   ,               11.9   ,             93.2   ,               11.9   ,                        82.3   ,               1   ,        0.8750   ,               47.0   ,                  5740   ,
2026-08-20 18:07:08 ,        1670.5   ,           1377.0   ,               43.1   ,        57.1   ,               0   ,                   0   ,            868   ,         92   ,                       88   ,                   0   ,                    0   ,              221.1   ,                 159.8   ,              33.5   ,                11.9   ,             95.9   ,               11.9   ,             91.0   ,               11.9   ,                        80.4   ,              16   ,        0.8620   ,               49.0   ,                  5738   ,
2026-08-20 18:07:09 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,               98.5   ,                  55.1   ,              22.9   ,                11.9   ,             33.1   ,               12.0   ,             41.9   ,               11.9   ,                        35.8   ,              16   ,        0.8750   ,               51.0   ,                  5739   ,
2026-08-20 18:07:10 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         95   ,                       93   ,                   0   ,                    0   ,              134.0   ,                  86.6   ,              26.2   ,                11.9   ,             51.9   ,               11.9   ,             55.2   ,               11.9   ,                        47.4   ,              16   ,        0.8750   ,               49.0   ,                  5738   ,
2026-08-20 18:07:11 ,        1708.5   ,           1377.0   ,               43.3   ,        57.3   ,               0   ,                   0   ,            868   ,         93   ,                       91   ,                   0   ,                    0   ,              277.3   ,                 209.2   ,              37.1   ,                11.9   ,            125.5   ,               11.8   ,            114.0   ,               11.9   ,                        36.4   ,               1   ,        0.8620   ,               50.0   ,                  5739   ,
2026-08-20 18:07:12 ,        1670.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              144.9   ,                  94.9   ,              26.9   ,                11.9   ,             57.0   ,               11.9   ,             73.6   ,               11.9   ,                        65.3   ,              16   ,        0.8500   ,               51.0   ,                  5740   ,
2026-08-20 18:07:13 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         91   ,                       87   ,                   0   ,                    0   ,              142.2   ,                  93.5   ,              26.4   ,                11.9   ,             56.1   ,               11.9   ,             59.0   ,               11.9   ,                        62.8   ,              16   ,        0.8750   ,               50.0   ,                  5737   ,
2026-08-20 18:07:14 ,        1683.0   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              179.8   ,                 125.3   ,              29.5   ,                11.9   ,             75.2   ,               11.9   ,             74.4   ,               11.9   ,                        65.4   ,              16   ,        0.8750   ,               52.0   ,                  5739   ,
2026-08-20 18:07:15 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         95   ,                       91   ,                   0   ,                    0   ,              271.8   ,                 204.6   ,              37.3   ,                11.9   ,            122.7   ,               11.8   ,            111.1   ,               11.8   ,                        98.8   ,               1   ,        0.8750   ,               51.0   ,                  5738   ,
2026-08-20 18:07:16 ,        1670.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              268.6   ,                 198.9   ,              37.4   ,                11.9   ,            119.3   ,               11.8   ,            111.2   ,               11.9   ,                        56.8   ,              16   ,        0.8620   ,               50.0   ,                  5740   ,
2026-08-20 18:07:17 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              168.1   ,                  79.8   ,              25.1   ,                11.9   ,             47.9   ,               11.9   ,             51.6   ,               11.9   ,                        45.5   ,              16   ,        0.8750   ,               49.0   ,                  5739   ,
2026-08-20 18:07:18 ,        1683.0   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              205.0   ,                 146.8   ,              31.3   ,                11.9   ,             88.1   ,               11.9   ,             84.9   ,               11.9   ,                        74.5   ,              16   ,        0.8750   ,               52.0   ,                  5740   ,
2026-08-20 18:07:19 ,        1708.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         96   ,                       88   ,                   0   ,                    0   ,              269.6   ,                 200.8   ,              36.5   ,                11.9   ,            120.5   ,               11.8   ,             55.4   ,               11.9   ,                        48.9   ,              16   ,        0.8810   ,               46.0   ,                  5738   ,
2026-08-20 18:07:20 ,        1695.5   ,           1377.0   ,               43.7   ,        57.7   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              207.5   ,                 150.3   ,              32.4   ,                11.9   ,             90.2   ,               11.9   ,             84.2   ,               11.9   ,                        75.5   ,               1   ,        0.8750   ,               51.0   ,                  5741   ,
2026-08-20 18:07:21 ,        1670.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         95   ,                       93   ,                   0   ,                    0   ,              110.1   ,                  65.2   ,              23.9   ,                11.9   ,             39.1   ,               12.0   ,             46.4   ,               11.9   ,                        40.0   ,              16   ,        0.8810   ,               52.0   ,                  5738   ,
2026-08-20 18:07:22 ,        1683.0   ,           1377.0   ,               43.2   ,        57.2   ,               0   ,                   0   ,            868   ,         96   ,                       93   ,                   0   ,                    0   ,              227.9   ,                 168.6   ,              32.9   ,                11.9   ,            101.1   ,               11.9   ,             93.2   ,               11.9   ,                        82.9   ,              16   ,        0.8750   ,               49.0   ,                  5740   ,
2026-08-20 18:07:23 ,        1708.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         93   ,                       91   ,                   0   ,                    0   ,              130.4   ,                  82.6   ,              25.6   ,                11.9   ,             49.6   ,               11.9   ,             54.5   ,               11.9   ,                        47.4   ,               1   ,        0.8810   ,               54.0   ,                  5738   ,
2026-08-20 18:07:24 ,        1695.5   ,           1377.0   ,               43.4   ,        57.4   ,               0   ,                   0   ,            868   ,         95   ,                       92   ,                   0   ,                    0   ,              259.4   ,                 196.0   ,              36.7   ,                11.9   ,            117.6   ,               11.9   ,            104.4   ,               11.8   ,                        94.3   ,               1   ,        0.8750   ,               52.0   ,                  5740   ,
2026-08-20 18:07:25 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         96   ,                       92   ,                   0   ,                    0   ,              107.3   ,                 105.0   ,              26.8   ,                11.9   ,             63.0   ,               11.9   ,             65.4   ,               11.9   ,                        56.7   ,              16   ,        0.8750   ,               49.0   ,                  5738   ,
2026-08-20 18:07:27 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            868   ,         95   ,                       92   ,                   0   ,                    0   ,              268.0   ,                 200.5   ,              36.8   ,                11.9   ,            120.3   ,               11.8   ,            110.2   ,               11.9   ,                        44.5   ,               1   ,        0.8750   ,               49.0   ,                  5741   ,
2026-08-20 18:07:28 ,        1708.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            868   ,         90   ,                       87   ,                   0   ,                    0   ,              230.3   ,                 168.8   ,              33.6   ,                11.9   ,            101.3   ,               11.9   ,             94.7   ,               11.9   ,                        72.4   ,              16   ,        0.8750   ,               48.0   ,                  5735   ,
